paragraphId,chapterTitle,subChapterTitle,content,,dataType
87,Disclosure Requirement S1-14 – Health and safety metrics,,"The objective of this Disclosure Requirement is to allow an understanding of the coverage, quality and performance of the health and safety management system established to prevent work-related injuries",,
88,Disclosure Requirement S1-14 – Health and safety metrics,,"The disclosure required by paragraph 86 shall include the following information, where applicable broken down between employees and non-employees in the undertaking’s own workforce:\n (a) the percentage of people in its own workforce who are covered by the undertaking’s health and safety management system based on legal requirements and/or recognised standards or guidelines;\n (b) the number of fatalities 8 as a result of work-related injuries and work-related ill health;\n (c) the number and rate of recordable work-related accidents;\n (d) with regard to the undertaking’s employees, the number of cases of recordable workrelated ill health, subject to legal restrictions on the collection of data; and\n (e) with regard to the undertaking’s employees, the number of days lost to work-related injuries and fatalities from work-related accidents, work-related ill health and fatalities from ill health103 . The information for (b) shall also be reported for other workers working on the undertaking’s sites, such as value chain workers if they are working on the undertaking’s sites.",,Percent
89,Disclosure Requirement S1-14 – Health and safety metrics,,The undertaking may also disclose the information specified in points (d) and (e) of paragraph 88 with regard to non-employees.,,Integer
90,Disclosure Requirement S1-14 – Health and safety metrics,,"In addition, the undertaking may include the following additional information on the health and safety coverage: the percentage of its own workers covered by a health and safety management system which is based on legal requirements and/or recognised standards or guidelines and which has been internally audited and/or audited or certified by an external party",,Percent
AR80,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"In relation to paragraph 88 (a), the percentage of its own workforce who are covered by the undertaking’s health and safety management system shall be disclosed on a head count basis rather than a full-time equivalent basis.",,
AR81,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"With regard to paragraph 90, when the undertaking’s health and safety management system, or certain parts thereof, has been subject to an internal audit or external certification, the undertaking may state this fact, or absence thereof, and the underlying standards for such audits/certifications, as applicable.",,narrative
AR82,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,Fatalities may be reported separately for those resulting from work-related injuries and those resulting from work-related ill health. ,,Integer
AR83,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"Work-related injuries and work-related ill health arise from exposure to hazards at work. Notwithstanding, other types of incidents can occur that are not connected with the work itself. For example, the following incidents are generally not considered to be work-related, unless otherwise specified in applicable national legislation\n (a) a person in the workforce suffers a heart attack while at work that it is not connected with work;\n (b) a person in the workforce driving to or from work is injured in a car accident (when driving is not part of the work and where the transport has not been organised by the undertaking); and\n (c) a person in the workforce with epilepsy has a seizure at work that is not connected with work.",,
AR84,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"With regard to travelling for work purposes, injuries and ill health that occur while a person is travelling are work-related if, at the time of the injury or ill health, the person was engaged in work activities “in the interest of the employer”. Examples of such activities include travelling to and from customer contacts; conducting job tasks; and entertaining or being entertained to transact, discuss, or promote business (at the direction of the employer). If the undertaking is responsible for the transport commuting, incidents occurred while commuting are considered to be work-related. Nonetheless, incidents which arise during travel, outside of the undertaking’s responsibility (i.e., regular commuting to and from work), may be reported separately provided that the undertaking has such data available across the undertaking.",,
AR85,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"With regard to working from home, injuries and ill health that occur when working from home are work-related, if the injury or ill health occurs while the person is performing work from home; and the injury or ill health is directly related to the performance of work rather than the general home environment or setting.",,
AR86,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"With regard to mental illness, it is considered to be work-related, if it has been notified voluntarily by the person concerned and it is supported by an opinion from a licensed healthcare professional with appropriate training and experience; and if such opinion states that the illness is work-related.",,
AR87,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"Health issues resulting, for example, from smoking, drug and alcohol abuse, physical inactivity, unhealthy diets, and psychosocial factors unrelated to work are not considered work-related.",,
AR88,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,Occupational diseases are not considered work-related injuries but are covered under workrelated ill health. 33 Guidance on computing the rate of work-related injuries,,
AR89,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"In computing the rate of work-related injuries, the undertaking shall divide the respective number of cases by the number of total hours worked by people in its own workforce and multiplied by 1,000,000. Thereby, these rates represent the number of respective cases per one million hours worked. A rate based on 1,000,000 hours worked indicates the number of work-related injuries per 500 full time people in the workforce over a 1-year timeframe. For comparability purposes a rate based on 1,000,000 hours worked shall be used also for undertakings with less than 500 people in the workforce.",,
AR90,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"If the undertaking cannot directly calculate the number of hours worked, it may estimate this on the basis of normal or standard hours of work, taking into account entitlements to periods of paid leave of absence from work (for example, paid vacations, paid sick leave, public holidays) and explain this in its disclosures.",,
AR91,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,An undertaking shall include fatalities as a result of work-related injury in the calculation of the number and rate of recordable work-related injuries.,,
AR92,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"Work-related ill health can include acute, recurring, and chronic health problems caused or aggravated by work conditions or practices. These include musculoskeletal disorders, skin and respiratory diseases, malignant cancers, diseases caused by physical agents (for example, noise-induced hearing loss, vibration-caused diseases), and mental illnesses (for example, anxiety, post-traumatic stress disorder). For the purpose of the required disclosures, the undertaking shall, at a minimum, include in its disclosure those cases outlined in the ILO List of Occupational Diseases.",,
AR93,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"In the context of this Standard, work-related musculoskeletal disorders are covered under workrelated ill health (and not injuries).",,
AR94,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"The cases to be disclosed in paragraph 88(d) relate to cases of work-related ill health notified to the undertaking or identified by the undertaking through medical surveillance, during the reporting period. The undertaking might be notified of cases of work-related ill health through reports by affected people, compensation agencies, or healthcare professionals. The disclosure may include cases of work-related ill health that were detected during the reporting period among people who were formerly in the undertaking’s workforce.",,Integer
AR95,Disclosure Requirement S1-14 – Health and safety metrics,Application Requirements,"The undertaking shall count the number of days lost such that the first full day and last day of absence shall be included. Calendar days should be considered for the calculation, thus days on which the affected individual is not scheduled for work (for example, weekends, public holidays) will count as lost days",,
91,Disclosure Requirement S1-15 – Work-life balance metrics,,The undertaking shall disclose the extent to which employees are entitled to and make use of family-related leave.,,
92,Disclosure Requirement S1-15 – Work-life balance metrics,,"The objective of this Disclosure Requirement is to provide an understanding of the entitlement and actual practices amongst the employees to take family-related leave in a gender equitable manner, as it is one of the dimensions of work-life balance.",,
93,Disclosure Requirement S1-15 – Work-life balance metrics,,"The disclosure required by paragraph 91 shall include:\n (a) the percentage of employees entitled to take family-related leave; and\n (b) the percentage of entitled employees that took family-related leave, and a breakdown by gender.",,Percent
94,Disclosure Requirement S1-15 – Work-life balance metrics,,"If all of the undertaking’s employees are entitled to family-related leave through social policy and/or collective bargaining agreements, it is sufficient to disclose this in order to meet the requirement of paragraph 93a.",,semi-narrative
AR96,Disclosure Requirement S1-15 – Work-life balance metrics,Application Requirements,"Family-related leave include maternity leave, paternity leave, parental leave, and carers’ leave that is available under national law or collective agreements. For the purpose of this Standard, these concepts are defined as:\n (a) maternity leave (also called pregnancy leave): employment-protected leave of absence for employed women directly around the time of childbirth (or, in some countries, adoption);\n (b) paternity leave: leave from work for fathers or, where and in so far as recognised by national law, for equivalent second parents, on the occasion of the birth or adoption of a child for the purposes of providing care;\n (c) parental leave: leave from work for parents on the grounds of the birth or adoption of a child to take care of that child, as defined by each Member State;\n (d) carers’ leave from work: leave for workers to provide personal care or support to a relative, or a person who lives in the same household, in need of significant care or support for a serious medical reason, as defined by each Member State.",,
AR97,Disclosure Requirement S1-15 – Work-life balance metrics,Application Requirements,"With regard to paragraph 93 (a), employees entitled to family-related leave are those who are covered by regulations, organisational policies, agreements, contracts or collective bargaining agreements that contain family-related leave entitlements and have reported their entitlement to the undertaking or the undertaking is aware of the entitlement.",,
95,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),,The undertaking shall disclose the percentage gap in pay between its female and male employees and the ratio between the remuneration of its highest paid individual and the median remuneration for its employees.,,
96,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),,The objective of this Disclosure Requirement is twofold: to allow an understanding of the extent of any gap in the pay between women and men amongst the undertaking’s employees; and to provide insight into the level of remuneration inequality inside the,,
97,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),,"The disclosure required by paragraph 95 shall include:\n (a) the gender pay gap, defined as the difference of average pay levels between female and male employees, expressed as percentage of the average pay level of male employees9 ;\n (b) the annual total remuneration ratio of the highest paid individual to the median annual total remuneration for all employees (excluding the highest-paid individual)10; and\n (c) where applicable, any contextual information necessary to understand the data and how the data has been compiled and other changes to the underlying data that are to be considered.",,Table H
98,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),,The undertaking may disclose a breakdown of the gender pay gap as defined in paragraph 97(a) by employee category and/or by country/segment. The undertaking may also disclose the gender pay gap between employees by categories of employees broken down by ordinary basic salary and complementary or variable components.,,Table/numerical
99,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),,"In relation to paragraph 97 (b), the undertaking may report this figure adjusted for purchasing power differences between countries, in which case it shall report the methodology used for the calculation.",,Percent
AR98,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),Application Requirements,When compiling the information required under paragraph 97 (a) for the gap in pay between its female and male employees (also known as the “gender pay gap”) the undertaking shall use the following methodology:\n (a) include all employees’ gross hourly pay level; and\n (b) apply the following formula to calculate the gender pay gap:,,
AR99,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),Application Requirements,"When disclosing the information required under paragraph 97 (a), the undertaking shall provide any contextual information necessary to understand the data and how the data has been compiled (methodology). Information regarding how objective factors such as type of work and country of employment influence the gender pay gap may be reported.",,
AR100,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),Application Requirements,"The measure of the undertaking’s gender pay gap shall be reported for the current reporting period and, if reported in previous sustainability reports, for the previous two reporting periods.",,
AR101,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),Application Requirements,"When compiling the information required by paragraph 97 (b), the undertaking shall:\n (a) include all employees;\n (b) consider, depending on the undertaking’s remuneration policies, all of the following:\n (bi) base salary, which is the sum of guaranteed, short-term, and non-variable cash compensation;\n (bii) benefits in cash, which is the sum of the base salary and cash allowances, bonuses, commissions, cash profit-sharing, and other forms of variable cash payments;\n (biii) benefits in kind, such as cars, private health insurance, life insurance, wellness programs; and\n (biv) direct remuneration, which is the sum of benefits in cash, benefits in kind and total fair value of all annual long-term incentives (for example, stock option awards, restricted stock shares or units, performance stock shares or units, phantom stock shares, stock appreciation rights, and long-term cash awards).\n (c) apply the following formula for the annual total remuneration ratio:",,
AR102,Disclosure Requirement S1-16 – Remuneration metrics (pay gap and total remuneration),Application Requirements,"To illustrate the contextual information, the undertaking may provide an explanation to understand the data and how the data has been compiled (methodology). Quantitative data, such as the annual total remuneration ratio, may not be sufficient on its own to understand pay disparity and its drivers. For example, pay ratios can be influenced by the size of the undertaking (for example, revenue, number of employees), its sector, its employment strategy (for example, reliance on outsourced workers or part-time employees, a high degree of automation), or currency volatility.",,
100,"Disclosure Requirement S1-17 – Incidents, complaints and severe human rights impacts",,"The undertaking shall disclose the number of work-related incidents and/or complaints and severe human rights impacts within its own workforce, and any related material fines, sanctions or compensation for the reporting period.",,
101,"Disclosure Requirement S1-17 – Incidents, complaints and severe human rights impacts",,The objective of this Disclosure Requirement is to allow an understanding of the extent to which work-related incidents and severe cases of human rights impacts are affecting its own workforce.,,
102,"Disclosure Requirement S1-17 – Incidents, complaints and severe human rights impacts",,"The disclosure required by paragraph 100 shall include, subject to the relevant privacy regulations, work-related incidents of discrimination on the grounds of gender, racial or ethnic origin, nationality, religion or belief, disability, age, sexual orientation, or other relevant forms of discrimination involving internal and/or external stakeholders across operations in the reporting period. This includes incidents of harassment as a specific form of discrimination.",,
103,"Disclosure Requirement S1-17 – Incidents, complaints and severe human rights impacts",,"The undertaking shall disclose:\n (a) the total number of incidents of discrimination, including harassment, reported in the reporting period11;\n (b) the number of complaints filed through channels for people in the undertaking’s own workforce to raise concerns (including grievance mechanisms) and, where applicable, to the National Contact Points for OECD Multinational Enterprises related to the matters defined in paragraph 2 of this Standard, excluding those already reported in (a) above;\n (c) the total amount of fines, penalties, and compensation for damages as a result of the incidents and complaints disclosed above, and a reconciliation of such monetary amounts disclosed with the most relevant amount presented in the financial statements; and\n (d) where applicable, contextual information necessary to understand the data and how such data has been compiled.",,Table I
104,"Disclosure Requirement S1-17 – Incidents, complaints and severe human rights impacts",,"The undertaking shall disclose the following information regarding identified cases of severe human rights incidents (e.g., forced labour, human trafficking or child labour):\n (a) the number of severe human rights incidents connected to the undertaking’s workforce in the reporting period, including an indication of how many of these are cases of nonrespect of the UN Guiding Principles on Business and Human Rights, ILO Declaration on Fundamental Principles and Rights at Work or OECD Guidelines for Multinational Enterprises. If no such incidents have occurred, the undertaking shall state this12; and\n (b) the total amount of fines, penalties and compensation for damages for the incidents described in (a) above, and a reconciliation of the monetary amounts disclosed in the most relevant amount in the financial statements.",,Integer
AR103,"Disclosure Requirement S1-17 – Incidents, complaints and severe human rights impacts",Application Requirements,"In addition to the information required by paragraphs 103 and 104, the undertaking may disclose the status of incidents and/or complaints and actions taken with reference to the following:\n (a) incidents reviewed by the undertaking;\n (b) remediation plans being implemented;\n (c) remediation plans that have been implemented, with results reviewed through routine internal management review processes; and\n (d) incidents no longer subject to action.",,narrative
AR104,"Disclosure Requirement S1-17 – Incidents, complaints and severe human rights impacts",Application Requirements,"If the undertaking compiles the information described in AR 105, it shall consider the following:\n (a) an incident is no longer subject to action if it is resolved, the case is completed, or no further action is required by the undertaking. For example, an incident for which no further action is required can include cases that are withdrawn or where the underlying circumstances that led to the incident no longer exist;\n (b) remedial action is directed toward the alleged harasser and the alleged victim. Remedial action toward the victim may include offering to pay his/her expenses for counselling sessions, offering the victim some paid time off, offering to reinstate sick/vacation days if the victim has incurred any expenses due to the harassment (such as having used sick or vacation days); and\n (c) remedial action toward the harasser may include giving the harasser a verbal and/or written warning, mandating anti-harassment counselling or sending the harasser to an appropriate seminar, harassment awareness and prevention training. A suspension without pay may also be an option. If the harasser has been disciplined earlier but his/her harassment does not cease, then more serious discipline may be required.",,
AR105,"Disclosure Requirement S1-17 – Incidents, complaints and severe human rights impacts",Application Requirements,"Severe human rights incidents include instances of lawsuits, formal complaints through the undertaking or third-party complaint mechanisms, serious allegations in public reports or the media, where these are connected to the undertaking’s own workforce, and the fact of the incidents is not disputed by the undertaking, as well as any other severe impacts of which the undertaking is aware.",,
AR106,"Disclosure Requirement S1-17 – Incidents, complaints and severe human rights impacts",Application Requirements,"In addition to the information required by paragraph 104 above, the undertaking may disclose the number of severe human rights incidents where the undertaking played a role securing remedy for those affected during the reporting period.",,Integer
AR1,Appendix A: Application Requirements,Objective,"In addition to the issues listed in paragraph 2, the undertaking may also consider disclosing information about other issues relevant to a material impact for a shorter period of time, for instance initiatives regarding the health and safety of its own workforce during a pandemic",,
AR2,Appendix A: Application Requirements,Objective,"The overview of social matters provided in paragraph 2 is not meant to imply that all of these issues should be reported on in each Disclosure Requirement in this Standard. Rather, they provide a list of matters derived from the sustainability reporting requirements set out in Directive 2013/34/EU that the undertaking shall consider for the ESRS 2 materiality assessment related to its own workforce and, as appropriate, report as material impacts, risks and opportunities within the scope of this Standard.",,
AR3,Appendix A: Application Requirements,Objective,"Examples of people that fall within the scope of “Own workforce” are:\n (a) Examples of contractors (self-employed persons) in the undertaking’s own workforce include:\n (ai) Contractors hired by the undertaking to perform work that would otherwise be carried out by an employee\n (aii) Contractors hired by the undertaking to perform work in a public area (e.g., on a road, on the street).\n (aiii) Contractors hired by the undertaking to deliver the work/service directly at the workplace of a client of the undertaking.\n (b) Examples of people employed by a third party engaged in ‘employment activities’ include people who perform the same work that employees carry out, such as:\n (bi) people who fill in for employees who are temporarily absent (due to illness, holiday, parental leave, etc.);\n (bii) people performing work additional to regular employees; iii. people who are dispatched temporarily from another EU member state to work for the undertaking (‘posted workers’).",,
AR4,Appendix A: Application Requirements,Disclosure Requirement related to ESRS 2 SBM-2 – Interests and views of stakeholders,"ESRS 2 SBM-2 requires the undertaking to provide an understanding of whether and how it considers the role that its strategy and business model may play in creating, exacerbating or mitigating significant material impacts on its own workforce, and whether and how the business model and strategy are adapted to address such material impacts.",,
AR5,Appendix A: Application Requirements,Disclosure Requirement related to ESRS 2 SBM-2 – Interests and views of stakeholders,"While the undertaking’s own workforce may not be engaging with the undertaking at the level of its strategy or business model, their views can inform the undertaking’s assessment of its strategy and business model. The undertaking shall consider the views of workers’ representatives when applicable to fulfil this disclosure.",,
AR6,Appendix A: Application Requirements,"Disclosure Requirement related to ESRS 2 SBM-3 – Material impacts, risks and opportunities and their interaction with strategy and business model","Impacts on the undertaking’s own workforce can originate in its strategy or business model in a number of different ways. For example, impacts may relate to the undertaking’s value proposition (such as providing lowest cost products or services, or high-speed delivery, in ways that put pressure on labour rights in its own operations), or its cost structure and the revenue model (such as shifting inventory risk to suppliers, with knock-on effects on the labour rights of people who work for them).",,
AR7,Appendix A: Application Requirements,"Disclosure Requirement related to ESRS 2 SBM-3 – Material impacts, risks and opportunities and their interaction with strategy and business model","Impacts on the undertaking’s own workforce that originate in the strategy or business model can also bring material risks to the undertaking. For example, risks arise if some people in the workforce are at risk of forced labour, and the undertaking is importing products into countries where the law allows for the confiscation of imported goods that are suspected of being made with forced labour. An example of opportunities for the undertaking may result from providing opportunities for the workforce such as job creation and upskilling in the context of a “just transition”. Another example, in the context of a pandemic or other severe health crisis, relates to the undertaking potentially relying on contingent labour with little to no access to sick care and health benefits that may face severe operational and business continuity risks as workers have no choice but to keep working while sick, further exacerbating the spread of the disease and causing major supply chain breakdowns. Reputational and business opportunity risks linked to the exploitation of lowskilled, low-paid workers in sourcing geographies with minimal protections for them are also increasing with media backlash and consumer preferences moving to more ethically sourced or sustainable goods.",,
AR8,Appendix A: Application Requirements,"Disclosure Requirement related to ESRS 2 SBM-3 – Material impacts, risks and opportunities and their interaction with strategy and business model","Examples of particular characteristics of people in the undertaking’s own workforce that may be considered by the undertaking when responding to paragraph 15 relate to young people that may be more susceptible to impacts on their physical and mental development, or women in a context where women are routinely discriminated against in the terms and conditions of work, or migrants in a context where the market for the supply of labour is poorly regulated and workers are routinely charged recruitment fees. For some people in the 19 workforce, the inherent nature of the activity that they are required to undertake may put them at risk (for example, people required to handle chemicals or operate certain equipment or low paid employees who are on “zero hours” contracts).",,
AR9,Appendix A: Application Requirements,"Disclosure Requirement related to ESRS 2 SBM-3 – Material impacts, risks and opportunities and their interaction with strategy and business model","With regard to paragraph 16, material risks could also arise because of the undertaking’s dependency on its own workforce where low-likelihood but high-impact events may trigger financial effects; for example, where a global pandemic leads to severe health impacts on the undertaking’s workforce resulting in major disruptions to production and distribution. Other examples of risk related to the undertaking’s dependency on its workforce include a shortage in skilled workers or political decisions or legislation affecting its own operations and own workforce.",,
AR10,Appendix A: Application Requirements,Disclosure Requirement S1-1 – Policies related to own workforce,"The undertaking shall consider whether explanations of significant changes to the policies adopted during the reporting year (for example, new expectations for foreign subsidiaries, new or additional approaches to due diligence and remedy) provide contextual information for users and may disclose such explanations. This includes policies and commitments of the undertaking to prevent or mitigate the risks and negative impacts on people in its own workforce of reducing carbon emissions and transitioning to greener and climate-neutral operations as well as to provide opportunities for the workforce such as job creation and upskilling, including explicit commitments to a ‘just transition’.",,narrative
AR11,Appendix A: Application Requirements,Disclosure Requirement S1-1 – Policies related to own workforce,"The policy may take the form of a stand-alone policy regarding the undertaking’s own workforce or be included in a broader document such as a code of ethics or a general sustainability policy that has already been disclosed by the undertaking as part of another ESRS. In those cases, the undertaking shall provide an accurate cross-reference to identify the aspects of the policy that satisfy the requirements of this Disclosure Requirement.",,
AR12,Appendix A: Application Requirements,Disclosure Requirement S1-1 – Policies related to own workforce,"When disclosing the alignment of its policies with the UN Guiding Principles on Business and Human Rights, the undertaking shall consider that the Guiding Principles refer to the International Bill of Human Rights, which consist of the Universal Declaration of Human Rights and the two Covenants that implement it, as well as the International Labour Organisation’s Declaration on Fundamental Rights and Principles at Work and the core conventions that underpin it, and may report on alignment with these instruments.",,
AR13,Appendix A: Application Requirements,Disclosure Requirement S1-1 – Policies related to own workforce,"When explaining how external-facing policies are embedded, the undertaking may, for example, consider internal policies of responsible sourcing, and alignment with other policies relevant to own workers, for example, regarding forced labour. With regard to supplier codes of conduct that the undertaking may have, it shall indicate whether they include provisions addressing the safety of workers, precarious work (i.e., use of workers on short-term or limited hours contracts, workers employed via third parties, sub-contracting to third parties or use of informal workers), human trafficking, the use of forced labour or child labour, and whether such provisions are fully in line with applicable ILO standards.",,
AR14,Appendix A: Application Requirements,Disclosure Requirement S1-1 – Policies related to own workforce,"The undertaking may provide an illustration of the types of communication of its policies to those individuals, group of individuals or entities for whom they are relevant, either because they are expected to implement them (for example, the undertaking’s employees, contractors and suppliers), or because they have a direct interest in their implementation (for example, people in its own workforce, investors). It may disclose communication tools and channels (for example, flyers, newsletters, dedicated websites, social media, face to face interactions, workers’ representatives), aimed at ensuring that the policy is accessible and that different audiences understand its implications. The undertaking may also explain how it identifies and removes potential barriers for dissemination, such as through translation into relevant languages or the use of graphic depictions.",,narrative
AR15,Appendix A: Application Requirements,Disclosure Requirement S1-1 – Policies related to own workforce,"Discrimination in employment and occupation occurs when someone is treated differently or less favourably because of characteristics that are not related to merit or the inherent requirements of the job. These characteristics are commonly defined in national laws. Besides the grounds mentioned in the Disclosure Requirement, the undertaking shall consider other grounds for discrimination prohibited under national legislation.",,
AR16,Appendix A: Application Requirements,Disclosure Requirement S1-1 – Policies related to own workforce,"Discrimination can arise in a variety of work-related activities. These include access to employment, particular occupations, training and vocational guidance and social security. Moreover, it can occur with respect to the terms and conditions of employment, such as: recruitment, remuneration, hours of work and rest, paid holidays, maternity protection, security of tenure, job assignments, performance assessment and advancement, training opportunities, promotion prospects, occupational safety and health, termination of employment. The undertaking may address these areas specifically when disclosing its policies and underlying procedures to fulfil the disclosure requirement.",,
AR17,Appendix A: Application Requirements,Disclosure Requirement S1-1 – Policies related to own workforce,"The undertaking may disclose whether it:\n (a) has policies and procedures which make qualifications, skills and experience the basis for the recruitment, placement, training and advancement at all levels, while accounting for the fact that some individuals may have more difficulty than others to acquire such qualifications, skills and experience;\n (b) assigns responsibility at top management level for equal treatment and opportunities in employment, issue clear company-wide policies and procedures to guide equal employment practices, and link advancement to desired performance in this area;\n (c) provides staff training on non-discrimination policies and practices, with a particular focus on middle and upper management to raise awareness and address resolution strategies for preventing and addressing systemic and incidental discrimination;\n (d) makes adjustments to the physical environment to ensure health and safety for workers, customers and other visitors with disabilities;\n (e) evaluates whether job requirements have been defined in a way that could systematically disadvantage certain groups;\n (f) keeps up-to-date records on recruitment, training and promotion that provide a transparent view of opportunities for employees and their progression within the undertaking;\n (g) puts in place grievance procedures to address complaints, handle appeals and provide recourse for employees (especially in the context of negotiations and collective agreements) when discrimination is identified, and is alert to formal structures and informal cultural issues that can prevent employees from raising concerns and grievances; and (h) has programs to promote access to skills development.",,semi-narrative
AR18,Appendix A: Application Requirements,Disclosure Requirement S1-2 – Processes for engaging with own workforce and workers' representatives about impacts,"When describing what function or role has operational responsibility for such engagement and/or ultimate accountability, the undertaking may disclose whether this is a dedicated role or function or part of a broader role or function, and whether any capacity building activities have been offered to support the staff to undertake engagement. If it cannot identify such a position or function, it may state that this is the case. This disclosure could also be fulfilled by making reference to information disclosed according to ESRS 2 GOV-1 The role of the administrative, management and supervisory bodies.",,
AR19,Appendix A: Application Requirements,Disclosure Requirement S1-2 – Processes for engaging with own workforce and workers' representatives about impacts,"When preparing the disclosures described in paragraph 27 b) and c), the following illustrations may be considered:\n (a) examples of stages at which engagement occurs are i) determining the approach to mitigation and ii) evaluating the effectiveness of mitigation;\n (b) for type of engagement, these could be participation, consultation and/or information;\n (c) for the frequency of the engagement, information may be provided on whether engagement occurs on a regular basis, at certain points in a project or business process, (for example, when a new harvest season begins or a new production line is opened), as well as whether it occurs in response to legal requirements and/or in response to stakeholder requests and whether the result of the engagement is being integrated into the undertaking's decision-making processes; and\n (d) for the role with operational responsibility, whether the undertaking requires relevant staff to have certain skills, or whether it provides training or capacity building to relevant staff to undertake engagement.",,
AR20,Appendix A: Application Requirements,Disclosure Requirement S1-2 – Processes for engaging with own workforce and workers' representatives about impacts,Global Framework Agreements (GFA) serve to establish an ongoing relationship between a multinational enterprise and a Global Union Federation to ensure that the undertaking adheres to the same standards in every country in which it operates.,,
AR21,Appendix A: Application Requirements,Disclosure Requirement S1-2 – Processes for engaging with own workforce and workers' representatives about impacts,"To illustrate how the perspectives of its own workforce have informed specific decisions or activities, the undertaking may provide examples from the current reporting period.",,
AR22,Appendix A: Application Requirements,Disclosure Requirement S1-2 – Processes for engaging with own workforce and workers' representatives about impacts,"Where the undertaking has agreements with national, European or international trade unions or works councils related to the rights of people its own workforce, this can be disclosed to illustrate how the agreement enables the undertaking to gain insight into the perspectives of such people.",,
AR23,Appendix A: Application Requirements,Disclosure Requirement S1-2 – Processes for engaging with own workforce and workers' representatives about impacts,"Where possible, the undertaking may disclose examples from the reporting period to illustrate how the perspectives of its own workforce and workers' representatives have informed specific decisions or activities of the undertaking.",,
AR24,Appendix A: Application Requirements,Disclosure Requirement S1-2 – Processes for engaging with own workforce and workers' representatives about impacts,"The undertaking shall consider the following aspects when fulfilling this Disclosure Requirement:\n (a) The type of engagement (for example, information, consultation or participation) and its frequency (for example, ongoing, quarterly, annually);\n (b) how feedback is recorded and integrated into decision-making, and how people in the workforce are informed about the way in which their feedback has influenced decisions;\n (c) whether engagement activities take place at the organisational level or at a lower level, such as at the site or project level, and in the latter case, how information from engagement activities is centralised;\n (d) the resources (for example, financial or human resources) allocated to engagement; and\n (e) how it engages with people in its workforce and workers’ representatives on the impacts on its own workforce that may arise from reducing carbon emissions and transitioning to greener and climate-neutral operations, in particular restructuring, employment loss or creation, training and up/reskilling, gender and social equity, and health and safety",,
AR25,Appendix A: Application Requirements,Disclosure Requirement S1-2 – Processes for engaging with own workforce and workers' representatives about impacts,"The undertaking may also disclose the following information in relation to paragraph 24 on diversity:\n (a) how it engages with at-risk or persons in vulnerable situations (for example whether it takes specific approaches and gives special attention to potential barriers);\n (b) how it takes into account potential barriers to engagement with people in its workforce (for example, language and cultural differences, gender and power imbalances, divisions within a community or group);\n (c) how it provides people in its workforce with information that is understandable and accessible through appropriate communication channels;\n (d) any conflicting interests that have arisen among its workforce and how the undertaking has resolved these conflicting interests; and\n (e) how it seeks to respect the human rights of all stakeholders engaged, for example, their rights to privacy, freedom of expression, and peaceful assembly and protest.",,narrative
AR26,Appendix A: Application Requirements,Disclosure Requirement S1-2 – Processes for engaging with own workforce and workers' representatives about impacts,"The undertaking may also report information about the effectiveness of processes for engaging with its own workforce from previous reporting periods. This applies in cases where the undertaking has assessed the effectiveness of these processes or derived lessons during the current reporting period. Processes used to track effectiveness can include internal or external auditing or verification, impact assessments, measurement systems, stakeholder feedback, grievance mechanisms, external performance ratings, and benchmarking.",,narrative
AR27,Appendix A: Application Requirements,Disclosure Requirement S1-3 – Processes to remediate negative impacts and channels for own workers to raise concerns,"In fulfilling the requirements set out by the disclosure criteria of Disclosure Requirement ESRS S1-3, the undertaking may be guided by the content of the UN Guiding Principles on Business and Human Rights and the OECD Due Diligence Guidance for Responsible Business Conduct focused on remediation and grievance mechanisms.",,
